USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           573     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
system         578     1   55096   3760 binder_ioctl 7f552c5268 S vendor.oculus.hardware.catty@1.0-service
system         582     1   36696   3216 binder_ioctl 7a6b845268 S android.hardware.atrace@1.0-service
root           583     1   37136   3396 binder_ioctl 75bc1c6268 S android.hardware.boot@1.0-service
system         584     1   56252   4324 binder_ioctl 7c2b045268 S vendor.oculus.hardware.sensors@1.0-iad
root           585     2       0      0 worker_thread       0 S [kworker/6:2]
system         603     1  311940  27244 SyS_epoll_wait 73d70c6128 S surfaceflinger
audioserver    604     1 2537592  20172 binder_ioctl 7998684268 S audioserver
system         606     1  154276  10408 binder_ioctl 764df46268 S android.hardware.graphics.composer@2.1-service.monterey
system         610     1   71876   3648 binder_ioctl 7386844268 S android.hardware.configstore@1.1-service
system         612     1   94520  16588 binder_ioctl 7b86fc6268 S vendor.oculus.hardware.telemetry@1.0-service
system         613     1   74348   3900 binder_ioctl 79a9084268 S android.hardware.graphics.allocator@2.0-service
root           619     2       0      0 rescuer_thread      0 S [lpass_IPCRTR]
root           620     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           627     2       0      0 kthread_worker_fn   0 S [msm_slim_qmi_cl]
root           629     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           630     2       0      0 irq_thread          0 S [irq/105-arm-smm]
root           632     2       0      0 worker_thread       0 S [kworker/7:2]
root           635     2       0      0 irq_thread          0 S [irq/130-arm-smm]
root           636     2       0      0 irq_thread          0 S [irq/131-arm-smm]
root           667     2       0      0 irq_thread          0 S [irq/110-arm-smm]
root           668     2       0      0 irq_thread          0 S [irq/115-arm-smm]
root           669     2       0      0 kjournald2          0 S [jbd2/sda10-8]
root           670     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
root           674     2       0      0 kjournald2          0 S [jbd2/sda9-8]
root           675     2       0      0 rescuer_thread      0 S [ext4-rsv-conver]
root           688     1   74740   4956 binder_ioctl 7860186268 S apexd
system         701     1  219916  19112 binder_ioctl 78e8c05268 S settingsserver
system         703     1  143936   2968 futex_wait_queue_me 7407101080 S time_daemon
root           719     1  270516   6480 binder_ioctl 7dda106268 S netd
root           720     1 5361160  78344 poll_schedule_timeout 7141c042a8 S zygote64
root           721     1   33300   1804 SyS_epoll_wait 700bb85128 S stub_zygote
root           723     2       0      0 rescuer_thread      0 S [at_usb0]
root           724     2       0      0 rescuer_thread      0 S [at_usb1]
root           725     2       0      0 rescuer_thread      0 S [qdss]
system         726     1   37692   3376 binder_ioctl 75bf986268 S android.hidl.allocator@1.0-service
system         727     1   91872   4656 binder_ioctl 7ec7d45268 S android.system.suspend@1.0-service
audioserver    728     1   36132  12192 binder_ioctl f0a111b8 S android.hardware.audio@2.0-service
bluetooth      729     1  145428   4088 binder_ioctl 788ac44268 S android.hardware.bluetooth@1.0-service-qti
media          730     1   12384   3492 binder_ioctl f190f1b8 S android.hardware.cas@1.1-service
media          731     1   77432   6032 binder_ioctl 71bec45268 S android.hardware.drm@1.0-service
media          732     1   57136   4780 binder_ioctl 798c686268 S android.hardware.drm@1.2-service.clearkey
media          733     1   59408   5948 binder_ioctl 7a04c86268 S android.hardware.drm@1.2-service.widevine
system         734     1   37080   3384 binder_ioctl 7f03b84268 S android.hardware.gatekeeper@1.0-service
system         735     1   38288   4164 SyS_epoll_wait 759dbc5128 S android.hardware.health@2.0-service.monterey
system         736     1   37728   3824 binder_ioctl 78abb06268 S android.hardware.light@2.0-service.monterey
system         737     1   36852   3336 binder_ioctl 7713884268 S android.hardware.memtrack@1.0-service
system         738     1   36964   3368 binder_ioctl 7bbc406268 S android.hardware.power.stats@1.0-service.monterey
root           739     1   72280   3952 binder_ioctl 7402d45268 S android.hardware.power@1.3-service-libperfmgr
system         740     1   55460   4036 binder_ioctl 7afda45268 S android.hardware.thermal@2.0-service.monterey
root           741     1   93212   5744 binder_ioctl 7701e46268 S android.hardware.usb@1.2-service.ovr
wifi           742     1 2160032   9096 binder_ioctl 75786c5268 S android.hardware.wifi@1.0-service
system         743     1   39312   4332 binder_ioctl 77b2886268 S vendor.oculus.hardware.devicecert@1.0-service.monterey
system         744     1  186756   8512 binder_ioctl 705fe44268 S vendor.oculus.hardware.sensors@1.0-service
root           746     1   34896   2572 poll_schedule_timeout 75b3fc52a8 S msm_irqbalance
system         747     1  161908   3592 do_sigtimedwait 7987bc63a8 S pm-service
system         749     1   55720   3000 hrtimer_nanosleep 7196585e88 S pd-mapper
vendor_qrtr    750     1   33744   1824 sigsuspend 7375584388 S qrtr-ns
nobody         751     1   35524   2568 binder_ioctl 76d7146268 S ashmemd
root           752     2       0      0 worker_thread       0 S [kworker/1:1H]
system         753     1  105952   3008 binder_ioctl 7bb0d45268 S cdxserver
gpu_service    754     1   55300   4000 binder_ioctl 73e3b44268 S gpuservice
lmkd           755     1   34948   2580 SyS_epoll_wait 7a31645128 S lmkd
root           756     1   33148   1780 hrtimer_nanosleep 7813e85e88 S watchdogd
nobody         759     1  106668   2600 poll_schedule_timeout 7c789c42c8 S rmt_storage
vendor_rfs     760     1   34288   2208 poll_schedule_timeout 75812c52a8 S tftp_server
root           761     2       0      0 worker_thread       0 S [kworker/3:1H]
root           772     2       0      0 rescuer_thread      0 S [cds_recovery_wo]
root           774     2       0      0 wlan_logging_thread 0 S [wlan_logging_th]
system         777     1   88692   3144 hrtimer_nanosleep 7e10b85e88 S pm-proxy
root           786     2       0      0 irq_thread          0 S [irq/31-1008000.]
root           789     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           790     2       0      0 rescuer_thread      0 S [modem]
root           791     2       0      0 rescuer_thread      0 S [adsp]
root           794     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           796     2       0      0 worker_thread       0 S [kworker/2:1H]
nobody         801     1   52588   2404 poll_schedule_timeout 792ce852a8 S traced
nobody         802     1   52044   2316 poll_schedule_timeout 7869d442a8 S traced_probes
media          804     1   69404   2420 poll_schedule_timeout 7bd46042a8 S adsprpcd
drm            807     1   23944   7744 binder_ioctl f3b4e1b8 S drmserver
system         808     1   76304   5136 binder_ioctl 7dbb4c5268 S gatekeeperserver
system         809     1   59996   6084 binder_ioctl 77c8146268 S idmap2d
incidentd      810     1   71956   3580 SyS_epoll_wait 7b08205128 S incidentd
root           811     1   89964   4216 binder_ioctl 7fa2f46268 S installd
keystore       812     1 2155980   5500 binder_ioctl 7d79dc6268 S keystore
media          813     1 2153736   4720 binder_ioctl 7d8ac85268 S mediadrmserver
mediaex        814     1 270664772 17336 binder_ioctl 726db46268 S media.extractor
media          815     1   67112  13612 binder_ioctl f424f1b8 S mediaserver
root           816     1   12020   3632 poll_schedule_timeout ebc4f2a0 S ovr_crashreporter
root           817     1   39368   4320 poll_schedule_timeout 72e14852c8 S ovr_crashreporter64
system         818     1  202096  18804 futex_wait_queue_me 7b77801080 S ovr_crashuploader64
system         820     1  165860  17620 binder_ioctl 7b071c6268 S perfstream
statsd         821     1  144356   4940 SyS_epoll_wait 7b3fd86128 S statsd
root           822     1   90696   3924 binder_ioctl 757d544268 S storaged
system         823     1  380232  25540 binder_ioctl 7dffa44268 S telemetry
root           824     2       0      0 syncboss_spi_transfer_thread 0 D [syncboss:spi_th]
wifi           835     1   38100   3588 SyS_epoll_wait 7921705128 S wificond
mediacodec     836     1   53536   7196 binder_ioctl e9d111b8 S media.codec
mediacodec     840     1 270729960 12472 binder_ioctl 7030785268 S media.swcodec
system         847     1  145684   3844 poll_schedule_timeout 7c9a4c42a8 S cnss-daemon
system         851     1  150416   7152 binder_ioctl 78ffec4268 S calibrationserver
system         853     1   92792   5112 binder_ioctl 7dbe406268 S cameramuxmodeservice
system         854     1 2137496   4004 binder_ioctl 7307b45268 S gatekeeperd
system         857     1  368644  25704 binder_ioctl 74aadc5268 S mrsystemservice
system         858     1  216540  17260 binder_ioctl 770b945268 S runtimeipcbroker
tombstoned     866     1   33348   1836 SyS_epoll_wait 71fd286128 S tombstoned
system         871     1  824392  69532 binder_ioctl 7645f86268 S trackingservice
root           879     1   43584   5908 SyS_epoll_wait 7b6d784128 S update_engine
system         885     1  203284  18672 binder_ioctl 7807d45268 S vrapiserver
root           888     1  123464   3308 binder_ioctl 754a6c6268 S vrfocusserver
system         890     1 2131808   2248 hrtimer_nanosleep 70347c4e88 S wifisighelper
system         896     1  275228  19076 futex_wait_queue_me 72b4a7f080 S xrspd
root           905   719   33716   1980 pipe_wait  7f77245008 S ip6tables-restore
root           961     2       0      0 rescuer_thread      0 S [mpss_IPCRTR]
root           980     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root           981     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
root          1035     2       0      0 rescuer_thread      0 S [qmi_hndl0000000]
system        1036   720 7639896 139708 SyS_epoll_wait 7141c04128 S system_server
root          1134     2       0      0 scheduler_thread    0 S [scheduler_threa]
root          1136     2       0      0 cds_ol_rx_thread    0 S [cds_ol_rx_threa]
wifi          1246     1 2140236   6952 poll_schedule_timeout 7e3f8c62c8 S wpa_supplicant
bluetooth     1284   720 5457112  53644 SyS_epoll_wait 7141c04128 S com.android.bluetooth
system        1310   720 5079196  40872 SyS_epoll_wait 7141c04128 S com.oculus.os.vrlockscreen
u0_a1         1375   720 5041248  38048 SyS_epoll_wait 7141c04128 S com.oculus.location.geocoder
system        1422   720 5060140  42936 SyS_epoll_wait 7141c04128 S com.oculus.micservice_notificationproxy
system        1449   720 5292516  53424 SyS_epoll_wait 7141c04128 S com.oculus.companion.server
u0_a36        1565   720 6085752 112640 SyS_epoll_wait 7141c04128 S com.oculus.vrruntimeservice
system        1593     1   94652  17004 futex_wait_queue_me 7659540080 S ovr_crashreporter64
root          1595     1  158768   4596 SyS_epoll_wait 74d90c5128 S adbd
system        1673   720 5097504  42816 SyS_epoll_wait 7141c04128 S com.oculus.statscollector
u0_a38        1709   720 5119676  55780 SyS_epoll_wait 7141c04128 S com.oculus.updater
u0_a54        1785   720 5969964  95092 SyS_epoll_wait 7141c04128 S com.oculus.horizon
u0_a4         1812   720 5134400  54024 SyS_epoll_wait 7141c04128 S android.process.media
u0_a5         1841   720 5115020  49596 SyS_epoll_wait 7141c04128 S com.oculus.userserver2
root          1878   721 1681504  67368 poll_schedule_timeout f2cd0250 S zygote
u0_a25        2024  1878 1370336  70952 SyS_epoll_wait f2cd0078 S com.oculus.vrshell:Overlay
u0_a10        2143   720 5390920  69428 SyS_epoll_wait 7141c04128 S com.oculus.ocms
system        2171   720 5309216  48080 SyS_epoll_wait 7141c04128 S com.oculus.deviceauthserver
u0_a19        2254   720 6009704  74964 SyS_epoll_wait 7141c04128 S com.oculus.presence
u0_a18        2665   720 5200624  48372 SyS_epoll_wait 7141c04128 S com.oculus.appsafety
u0_a31        2770   720 5709592  78196 SyS_epoll_wait 7141c04128 S com.oculus.vrguardianservice
u0_a33        2919   720 5380836  54068 SyS_epoll_wait 7141c04128 S com.oculus.identitymanagement.service
u0_a13        2963   720 5383768  69212 SyS_epoll_wait 7141c04128 S com.oculus.mrservice
u0_a63        2999   720 5278488  68436 SyS_epoll_wait 7141c04128 S com.oculus.metacam
u0_a24        3146   720 5257280  49248 SyS_epoll_wait 7141c04128 S com.oculus.systemutilities
u0_a37        3261   720 5672600 125004 SyS_epoll_wait 7141c04128 S com.oculus.systemux:SystemUX
u0_a25        3333  1878 1361596  80632 SyS_epoll_wait f2cd0078 S com.oculus.vrshell
u0_a44        3482   720 5319308  58136 SyS_epoll_wait 7141c04128 S com.oculus.fitnesstracker
u0_a17        3695   720 6658032 221640 SyS_epoll_wait 7141c04128 S com.oculus.shellenv
u0_a48        3902   720 8813300 142472 SyS_epoll_wait 7141c04128 S com.oculus.explore:explore
u0_a37        3926   720 5124092  53056 SyS_epoll_wait 7141c04128 S com.oculus.systemux:Assistant
shell         4273     1   33208    896 sigsuspend 7baab06388 S sh
shell         4275  4273   33208   1812 sigsuspend 7939905388 S sh
shell         4276  4275   72104   1940 sigsuspend 7f2e6c6388 S ionstack
system        4427   720 5163660  37872 SyS_epoll_wait 7141c04128 S oculus.platform
root          4468     2       0      0 worker_thread       0 S [kworker/3:2]
root          4597     2       0      0 worker_thread       0 S [kworker/2:2]
root          4600     2       0      0 worker_thread       0 S [kworker/0:1]
u0_a12        4685   720 5081168  42272 SyS_epoll_wait 7141c04128 S com.android.permissioncontroller
root          4885     2       0      0 worker_thread       0 S [kworker/3:1]
root          4938     2       0      0 worker_thread       0 S [kworker/0:3]
root          4942     2       0      0 worker_thread       0 S [kworker/u16:4]
root          4979     2       0      0 worker_thread       0 S [kworker/1:3]
root          5023     2       0      0 worker_thread       0 S [kworker/2:3]
root          5040     2       0      0 worker_thread       0 S [kworker/0:2]
root          5056     2       0      0 worker_thread       0 S [kworker/3:0]
root          5079     2       0      0 worker_thread       0 S [kworker/1:1]
root          5104     2       0      0 worker_thread       0 S [kworker/u16:7]
root          5143     2       0      0 worker_thread       0 S [kworker/2:1]
root          5169     2       0      0 worker_thread       0 S [kworker/0:0]
root          5187     2       0      0 worker_thread       0 S [kworker/3:3]
root          5205     2       0      0 worker_thread       0 S [kworker/1:0]
root          5278     2       0      0 worker_thread       0 S [kworker/5:0]
root          5331  1595   35592   2360 0          77d6106008 R ps
