#timestamp [ns],w_x,w_y,w_z,a_x,a_y,a_z
100000000000,0,0,0,0,0,9.80665
100001000000,0,0,0,0,0,9.80665
100002000000,0,0,0,0,0,9.80665
100003000000,0,0,0,0,0,9.80665
100004000000,0,0,0,0,0,9.80665
100005000000,0,0,0,0,0,9.80665
100006000000,0,0,0,0,0,9.80665
100007000000,0,0,0,0,0,9.80665
100008000000,0,0,0,0,0,9.80665
100009000000,0,0,0,0,0,9.80665
100010000000,0,0,0,0,0,9.80665
100011000000,0,0,0,0,0,9.80665
100012000000,0,0,0,0,0,9.80665
100013000000,0,0,0,0,0,9.80665
100014000000,0,0,0,0,0,9.80665
100015000000,0,0,0,0,0,9.80665
100016000000,0,0,0,0,0,9.80665
100017000000,0,0,0,0,0,9.80665
100018000000,0,0,0,0,0,9.80665
100019000000,0,0,0,0,0,9.80665
100020000000,0,0,0,0,0,9.80665
100021000000,0,0,0,0,0,9.80665
100022000000,0,0,0,0,0,9.80665
100023000000,0,0,0,0,0,9.80665
100024000000,0,0,0,0,0,9.80665
100025000000,0,0,0,0,0,9.80665
100026000000,0,0,0,0,0,9.80665
100027000000,0,0,0,0,0,9.80665
100028000000,0,0,0,0,0,9.80665
100029000000,0,0,0,0,0,9.80665
100030000000,0,0,0,0,0,9.80665
100031000000,0,0,0,0,0,9.80665
100032000000,0,0,0,0,0,9.80665
100033000000,0,0,0,0,0,9.80665
100034000000,0,0,0,0,0,9.80665
100035000000,0,0,0,0,0,9.80665
100036000000,0,0,0,0,0,9.80665
100037000000,0,0,0,0,0,9.80665
100038000000,0,0,0,0,0,9.80665
100039000000,0,0,0,0,0,9.80665
100040000000,0,0,0,0,0,9.80665
100041000000,0,0,0,0,0,9.80665
100042000000,0,0,0,0,0,9.80665
100043000000,0,0,0,0,0,9.80665
100044000000,0,0,0,0,0,9.80665
100045000000,0,0,0,0,0,9.80665
100046000000,0,0,0,0,0,9.80665
100047000000,0,0,0,0,0,9.80665
100048000000,0,0,0,0,0,9.80665
100049000000,0,0,0,0,0,9.80665
100050000000,0,0,0,0,0,9.80665
100051000000,0,0,0,0,0,9.80665
100052000000,0,0,0,0,0,9.80665
100053000000,0,0,0,0,0,9.80665
100054000000,0,0,0,0,0,9.80665
100055000000,0,0,0,0,0,9.80665
100056000000,0,0,0,0,0,9.80665
100057000000,0,0,0,0,0,9.80665
100058000000,0,0,0,0,0,9.80665
100059000000,0,0,0,0,0,9.80665
100060000000,0,0,0,0,0,9.80665
100061000000,0,0,0,0,0,9.80665
100062000000,0,0,0,0,0,9.80665
100063000000,0,0,0,0,0,9.80665
100064000000,0,0,0,0,0,9.80665
100065000000,0,0,0,0,0,9.80665
100066000000,0,0,0,0,0,9.80665
100067000000,0,0,0,0,0,9.80665
100068000000,0,0,0,0,0,9.80665
100069000000,0,0,0,0,0,9.80665
100070000000,0,0,0,0,0,9.80665
100071000000,0,0,0,0,0,9.80665
100072000000,0,0,0,0,0,9.80665
100073000000,0,0,0,0,0,9.80665
100074000000,0,0,0,0,0,9.80665
100075000000,0,0,0,0,0,9.80665
100076000000,0,0,0,0,0,9.80665
100077000000,0,0,0,0,0,9.80665
100078000000,0,0,0,0,0,9.80665
100079000000,0,0,0,0,0,9.80665
100080000000,0,0,0,0,0,9.80665
100081000000,0,0,0,0,0,9.80665
100082000000,0,0,0,0,0,9.80665
100083000000,0,0,0,0,0,9.80665
100084000000,0,0,0,0,0,9.80665
100085000000,0,0,0,0,0,9.80665
100086000000,0,0,0,0,0,9.80665
100087000000,0,0,0,0,0,9.80665
100088000000,0,0,0,0,0,9.80665
100089000000,0,0,0,0,0,9.80665
100090000000,0,0,0,0,0,9.80665
100091000000,0,0,0,0,0,9.80665
100092000000,0,0,0,0,0,9.80665
100093000000,0,0,0,0,0,9.80665
100094000000,0,0,0,0,0,9.80665
100095000000,0,0,0,0,0,9.80665
100096000000,0,0,0,0,0,9.80665
100097000000,0,0,0,0,0,9.80665
